Unnamed: 0,cefr,text_corrected,learner_id
311241,A2,"Rafael Bueno Paulista St, number ## ## ## ######## objective I'm look for a job that I can grow up and apply my skills. I'm a ambitious and outgoing person. Experience - worked 5 years as a marketing assistant in Google inc. (2007 - 2012) - worked 3 years as a accountant assistant in Microsoft inc. languages and computer abilities - Portuguese (native) - English (intermediate) - Ms Outlook, Ms excel, Ms Word, Ms Power Point.",83891
282236,A2,"Jeff, you are right, this picture is great! The monkeys are friendly and also they are lovely, don't they? I'm very love them. Amy, I agree your opinion that the monkeys are so cute. They are as clever as a person, but sometime they are dangerous and naughty. What about you?",37683
233138,A2,"Hi everyone, I'm having a birthday party on Thursday 6 May at 1 pm. My house is at n. # Yellow Street. We're eating some chicken sandwiches and we're drinking some water and wine. The're about 30 guests coming. We're dancing music. See you there! Michel",18403
308903,A2,"The new Dress code: The new Dress code must be respected for all employees. This code show what women and men can or can't wear. Which styles are ok and which stiles aren't ok. The employees can't wear clothes that are too short, too tight, too baggy or too lose. All should be wear the natural fabrics.",53795
202714,A2,"hi my name''s christian diego, i''m architect, i love my job, sometimes is exciting but never take a break, i come my work and sit at a desk, i sometimes have meeting and never go business trip, i write emails and talk the phone, my boss is boring i don''t like her but what i can do?",81093
262835,A2,"bello mom and dad! I'm ready to going to the festival the seven April! The ticket price is fifty-six dollars, i know is very expensive but worth it! I'm going with my old school friends, Marco and Arnold we will carry two backpacks and three sandwiches. We'll go very light clothes because it's hot. big kisses everyone!",90620
295969,A2,"Hi Paul, I'm so sorry I missed your wedding. Today I woke up felling me hot and I had a headache. I went to the doctor and he said that I have a fever. I should go to the pharmacist's and buy some medicines for my cold. Now, I have runny nose and a terrible cold. I hope to be better in a few days. Have a good honeymoon. See you when you go back home.",78650
266577,A2,"Dear all: I'm going to the music festival on this weekend. So I will plan my travel, The festival is beginning on saturday. I must arrive there on Friday evening. I'm going to be there by my car. In order to save money. I will camping, So I'm need something, for example: a tent, T-shirt, shorts, sleeping bag, costume, a bottle of water, of house CD and instrument are necessary, I hope the weather will be fine during this weekend, maybe I need take a umbrella, On saturday I'm going to listen to pop and dance music. On Sunday I'm going to sightseeing, I think I will have a good weekend. sherry",53304
242667,A2,"Hi Dillon, So, about the party, We can do a lot of things in that, but don't be anything related with musical instruments because I never can do it. But I think would be a great idea with us going surfing because it's too exciting for me and maybe We must go do cuba giving in the same day! What you think? Ivan",164864
213448,A2,"Every day you must walk the dog at 7am on the garden. Monday and Thursday you mop the floor, you do laundry and ironing. You always make the dinner for Antonio (my son) at 6,30pm and than you wash the dishes. Antonio surf the internet every day. OK? Good week!",81231
199286,A2,My name is DAILEI. I am a manager that work in a medical company. My job is very difficult but it is rewarding. I love it very much because it takes good money for me. I am so busy everyday that I rarely have breaks. I often have meetings and talk on the phone.sometimes I write emails. I never do homeworks.,67155
282380,A2,"Hey, you are absolutely right. monkeys are friendly and beautiful. They like to eat bananas and they are playful. In general, monkeys is not as big as a lion, but they are not as small as a dog. But they make some noise. Because that, I like more of dog than monkey.",11716
285535,A2,"thanks for your help in my vacation. everyday I walk the dog twice a day, I water plants and food birds in the morning, I food the dogs at night. On Tuesday and on Thursday I check the water for birds. I food the fishes on Monday, on Wednesday and on Friday at afternoon.",23179
226511,A2,"Hi I am planning a party with my music club friends in June on Saturday 15th, at 6pm. I am sending out invitations on E-space to 25 of my friends and I hope they are all coming. Elaine and Mark are bringing juice and cola and Paul is choosing some rock music CD'S for the party. Mary is making a cake for the party and she is bringing some fruit and cheese too. Sandra is organizing two party games. I am cleaning the house. I hope you can come. Ada",73334
219321,A2,"Dear please remember, You can do laundry in the morning every day. Hope you can mop the floor and set the table every day. May be you can do the gardening in the afternoon. Sean plays the basketball in 5 pm every day. He loves it very much. He plays computer games in the evening. He watches movies in the afternoon. About the dog ,kibei. maybe you can walk for a dog in the morning. thank you very much.",161956
242617,A2,"Hi Dillon, Yes my birthday it's coming. I like going surfing but I think I'm not so good because it's difficult for me. I can scuba drive let's do it together, it's very interesting. I can't go sailing because it's dangerous. I'd love playing football but badminton not because it's too boring. I can play guitar and you? With sure we'll can music.%% eye",84681
286023,A2,"Dear Robert. I'm going on my July vacation. Please, be careful of my house. That is my diary routine: at 7:00 o'clock I water the plants every day. I walk the dogs on the park every morning at 9am. At 10:00 o'clock I feed the fishes. At eleven o'clock I feed the birds. In the afternoon, again, at 4:00pm I feed all of them, the birds, the fishes and the dogs. Thank you very much.",114413
243621,A2,"Hey Dillon, thanks for your planning. I like San Diego very much because we can go scuba diving, I also don't go very much. I like go sailing, we can look sunrise on the sea. You can't interpret what a beautiful sunrise it is. I like play badminton because it's exciting. I like listening to music. I can play the drums. I think it will be a great party too.%% Best wishes, Selina",30599
